journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_postalcode;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_postalcode;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
5501157;0a7b7dbd-4031-4b42-af6d-74012b6694d5;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.28;48.86;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.24;48.71;91477;91120;91;Palaiseau (91);Ile-De-France Mobilites;France;1;C;23186;40;OUI
5501160;d6d78eb8-a999-486d-bcc8-ed3874d3297b;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.11;48.68;91272;91190;91;Gif-sur-Yvette (91);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.29;48.69;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;1;C;16932;31;OUI
5495518;73199186-2941-487d-87e8-89c1dce3b648;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.75;48.85;77307;77144;77;Montévrain (77);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.73;48.88;77155;77400;77;Dampmart (77);Ile-De-France Mobilites;France;1;C;9181;19;OUI
5495519;73199186-2941-487d-87e8-89c1dce3b648;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.75;48.85;77307;77144;77;Montévrain (77);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.73;48.88;77155;77400;77;Dampmart (77);Ile-De-France Mobilites;France;1;C;9181;19;OUI
5501059;81126fe7-b677-40bc-9b25-8d9a877cad6c;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.34;48.65;91434;91390;91;Morsang-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.29;48.68;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;1;C;6519;15;OUI
5501151;4326028e-8495-4229-89b1-80c2dc61ba92;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.46;48.85;93048;93100;93;Montreuil (93);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.42;49.00;95277;95500;95;Gonesse (95);Ile-De-France Mobilites;France;1;C;22704;41;OUI
5501149;3ff0c746-6c74-4d84-95d9-abae568a1a38;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.03;48.73;78356;78114;78;Magny-les-Hameaux (78);Ile-De-France Mobilites;France;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.04;48.78;78423;78180;78;Montigny-le-Bretonneux (78);Ile-De-France Mobilites;France;1;C;6906;14;OUI
5501154;87e08821-ae49-4842-ae99-b587bb61fe76;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.22;48.82;92072;92310;92;Sèvres (92);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.05;48.79;78545;78210;78;Saint-Cyr-l'École (78);Ile-De-France Mobilites;France;1;C;18591;24;OUI
5501152;4326028e-8495-4229-89b1-80c2dc61ba92;2022-01-01T17:40:00+01:00;2022-01-01;17:40:00;2.46;48.85;93048;93100;93;Montreuil (93);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.42;49.00;95277;95500;95;Gonesse (95);Ile-De-France Mobilites;France;1;C;22704;41;OUI
5495532;53202b02-e8ab-491a-ac21-793a756f5be8;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.59;48.51;77152;77190;77;Dammarie-les-Lys (77);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.44;48.65;91600;91450;91;Soisy-sur-Seine (91);Ile-De-France Mobilites;France;1;C;25013;35;OUI
5501145;091578ed-d8d4-46de-996e-aa8fbe191650;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.46;48.85;93048;93100;93;Montreuil (93);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.37;48.80;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;11760;30;OUI
5501168;195065ac-487e-4f78-b449-01513c7896f9;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.27;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.26;48.74;91645;91370;91;Verrières-le-Buisson (91);Ile-De-France Mobilites;France;1;C;2431;7;OUI
5501175;195065ac-487e-4f78-b449-01513c7896f9;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.27;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.26;48.74;91645;91370;91;Verrières-le-Buisson (91);Ile-De-France Mobilites;France;1;C;2431;7;OUI
5495290;c7b93227-90a1-4cc3-a770-dc1261ad223a;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.56;48.60;77445;77176;77;Savigny-le-Temple (77);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.59;48.58;77445;77176;77;Savigny-le-Temple (77);Ile-De-France Mobilites;France;1;C;3693;8;OUI
5495293;3bd88390-277b-4c74-ac2f-3f82dc039767;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.39;48.94;93072;93240;93;Stains (93);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.38;48.93;93066;93200;93;Saint-Denis (93);Ile-De-France Mobilites;France;1;C;2788;8;OUI
5495297;2a5ab68c-bad9-4307-afd2-3b8b405f6840;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.18;48.79;78686;78220;78;Viroflay (78);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.15;48.79;78646;78000;78;Versailles (78);Ile-De-France Mobilites;France;1;C;2434;7;OUI
5495301;d3247195-1507-4b65-b3ad-f753e9fcefe9;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;-3.46;48.75;22113;22300;22;Lannion (22);Communaute D'Agglomeration Lannion-Tregor Communaute;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;-3.56;48.78;22343;22560;22;Trébeurden (22);Communaute D'Agglomeration Lannion-Tregor Communaute;France;1;C;10471;18;OUI
5495303;cd63b774-cdf5-46b6-b118-7bfd72886018;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.37;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.38;48.80;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;1;B;2232;12;OUI
5495304;f791f6c3-bf27-4a7a-b244-b6f962157015;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.50;48.96;93005;93600;93;Aulnay-sous-Bois (93);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.41;48.96;95268;95140;95;Garges-lès-Gonesse (95);Ile-De-France Mobilites;France;1;C;12020;17;OUI
5495307;f791f6c3-bf27-4a7a-b244-b6f962157015;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.50;48.96;93005;93600;93;Aulnay-sous-Bois (93);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.41;48.96;95268;95140;95;Garges-lès-Gonesse (95);Ile-De-France Mobilites;France;1;C;12015;17;OUI
5495310;cd63b774-cdf5-46b6-b118-7bfd72886018;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.37;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.38;48.80;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;1;B;2238;12;OUI
5495318;14d93695-c0c7-4590-9db0-207748b3e442;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;1.87;48.60;78601;78120;78;Sonchamp (78);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;1.83;48.64;78517;78120;78;Rambouillet (78);Ile-De-France Mobilites;France;1;C;7844;19;OUI
5495325;ae09e842-f52c-436f-b973-8fe3097a79ff;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.43;48.85;94080;94300;94;Vincennes (94);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.42;48.80;94002;94140;94;Alfortville (94);Ile-De-France Mobilites;France;1;C;10239;25;OUI
5516310;ca79bec9-9295-496e-a377-8a358bbadb7f;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.08;49.03;95127;95000;95;Cergy (95);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.28;48.81;92046;92240;92;Malakoff (92);Ile-De-France Mobilites;France;1;C;37974;38;OUI
5516319;ca79bec9-9295-496e-a377-8a358bbadb7f;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.08;49.03;95500;95000;95;Pontoise (95);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.28;48.81;92046;92240;92;Malakoff (92);Ile-De-France Mobilites;France;1;C;38880;41;OUI
5495573;abec80e5-aa54-4e54-a361-9e3be3739089;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.54;48.96;93078;93420;93;Villepinte (93);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.06;48.94;78498;78300;78;Poissy (78);Ile-De-France Mobilites;France;1;C;51932;71;OUI
5495287;08b199a0-3665-4f1d-af78-5ffe31fc0b82;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.24;48.69;91661;91140;91;Villebon-sur-Yvette (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.25;48.71;91477;91120;91;Palaiseau (91);Ile-De-France Mobilites;France;1;C;3349;8;OUI
5501163;c5a9dd32-bd83-4c6c-90e5-77950d609592;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.31;48.68;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.27;48.67;91587;91160;91;Saulx-les-Chartreux (91);Ile-De-France Mobilites;France;1;C;4487;12;OUI
5501167;5f1fb1c9-ec5c-49bf-a0f0-fec9923778d3;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.12;48.80;78646;78000;78;Versailles (78);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.20;48.88;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;1;C;15467;31;OUI
5501176;d96e09af-3307-450b-87bd-bffb1d7a1320;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.43;48.89;93063;93230;93;Romainville (93);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.42;48.91;93008;93000;93;Bobigny (93);Ile-De-France Mobilites;France;1;C;4499;15;OUI
5501164;975614f0-bba5-4f21-83d9-2d8600bbe184;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.12;48.62;91111;91640;91;Briis-sous-Forges (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.25;48.84;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;1;C;32684;44;OUI
5501171;195065ac-487e-4f78-b449-01513c7896f9;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.27;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.26;48.74;91645;91370;91;Verrières-le-Buisson (91);Ile-De-France Mobilites;France;1;C;2431;7;OUI
5501181;c0dc52c8-ced8-4314-9bc5-594c1de9146f;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.40;48.81;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.37;48.80;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;3511;13;OUI
5500655;cc568356-7c95-4196-bca9-5ccd2e578f6d;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.56;48.84;93051;93160;93;Noisy-le-Grand (93);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.40;48.88;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;1;C;22397;39;OUI
5501070;34dc3e93-38cd-4982-b59e-8093f1846044;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.53;48.77;94071;94370;94;Sucy-en-Brie (94);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.42;48.83;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;1;C;13798;33;OUI
5516326;e59ca4f3-9de8-4636-b0a9-60bab3aa6dfc;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.12;49.00;95306;95220;95;Herblay (95);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.54;48.86;93050;93330;93;Neuilly-sur-Marne (93);Ile-De-France Mobilites;France;1;C;40703;36;OUI
5501170;9fc977e3-47a0-4f20-bf44-a7314476f77b;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.38;48.70;91027;91200;91;Athis-Mons (91);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.22;48.73;91312;91430;91;Igny (91);Ile-De-France Mobilites;France;1;C;13488;29;OUI
5501156;be271574-deb6-4975-b0ae-320b85f43301;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.75;48.85;77307;77144;77;Montévrain (77);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.73;48.89;77155;77400;77;Dampmart (77);Ile-De-France Mobilites;France;1;C;8534;17;OUI
5501161;9aae76db-f8d3-4d7e-b02e-0c45671a7acc;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.67;48.93;77118;77410;77;Claye-Souilly (77);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.09;49.02;95218;95610;95;Éragny (95);Ile-De-France Mobilites;France;1;C;54910;54;OUI
5501159;be271574-deb6-4975-b0ae-320b85f43301;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.75;48.85;77307;77144;77;Montévrain (77);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.73;48.89;77155;77400;77;Dampmart (77);Ile-De-France Mobilites;France;1;C;8165;16;OUI
5501134;9fc977e3-47a0-4f20-bf44-a7314476f77b;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.38;48.67;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.22;48.73;91312;91430;91;Igny (91);Ile-De-France Mobilites;France;1;C;16883;15;OUI
5495305;f791f6c3-bf27-4a7a-b244-b6f962157015;2022-01-01T17:50:00+01:00;2022-01-01;17:50:00;2.50;48.96;93005;93600;93;Aulnay-sous-Bois (93);Ile-De-France Mobilites;France;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.41;48.96;95268;95140;95;Garges-lès-Gonesse (95);Ile-De-France Mobilites;France;1;C;12019;17;OUI
5495550;ab96353c-4d30-4336-b978-af7e871962dd;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.55;49.05;95675;95380;95;Villeron (95);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.37;48.86;75111;75011;75;Paris 11ème (75);Ile-De-France Mobilites;France;1;C;29572;45;OUI
5495606;71f29562-4112-4235-8b40-8a061e1e7730;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.22;48.83;92012;92100;92;Boulogne-Billancourt (92);Ile-De-France Mobilites;France;2022-01-01T19:20:00+01:00;2022-01-01;19:20:00;2.68;48.52;77487;77000;77;Vaux-le-Pénil (77);Ile-De-France Mobilites;France;1;C;62578;74;OUI
5501142;cd99b751-08c2-45f1-a988-de2279743de1;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4583;18;OUI
5501148;cd99b751-08c2-45f1-a988-de2279743de1;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.33;48.87;75102;75002;75;Paris 2ème (75);Ile-De-France Mobilites;France;1;C;4294;16;OUI
5501192;7d78a6ea-3583-4345-b067-63e75a792b5d;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.60;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.57;48.85;77083;77420;77;Champs-sur-Marne (77);Ile-De-France Mobilites;France;1;C;5140;13;OUI
5501195;c19406e0-a73d-4b88-8aa4-01ccca5a6e42;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.29;48.89;92044;92300;92;Levallois-Perret (92);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.30;48.85;75107;75007;75;Paris 7ème (75);Ile-De-France Mobilites;France;1;C;5478;23;OUI
5501174;d26e204c-bbe5-437b-a444-5f0c5c62e1ca;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.15;48.79;78646;78000;78;Versailles (78);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.12;48.83;78158;78150;78;Le Chesnay-Rocquencourt (78);Ile-De-France Mobilites;France;1;C;5261;18;OUI
5501180;f18fbc5d-af2c-4bfb-8f39-4e707e49e5c0;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.37;48.83;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.29;48.84;75115;75015;75;Paris 15ème (75);Ile-De-France Mobilites;France;1;C;7852;27;OUI
5495309;806d6121-0dd9-4c29-8c63-96ebd9f35716;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.01;48.92;78498;78300;78;Poissy (78);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.04;48.90;78133;78240;78;Chambourcy (78);Ile-De-France Mobilites;France;1;C;3301;6;OUI
5495324;4ed59aeb-2d1c-4c0f-84d0-4a1ffb8344e9;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.36;48.85;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.39;48.85;75111;75011;75;Paris 11ème (75);Ile-De-France Mobilites;France;1;C;2594;13;OUI
5495327;c4dde6c5-9184-496c-9d45-74bbab7c2e54;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.22;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.25;48.94;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;1;C;4067;13;OUI
5495514;ae811890-273c-4f57-874c-c84fdfdb54b1;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.31;48.93;92036;92230;92;Gennevilliers (92);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.29;48.87;75108;75008;75;Paris 8ème (75);Ile-De-France Mobilites;France;1;C;9871;29;OUI
5495515;787b66c1-68dc-44b1-af56-7ed9afd4f96f;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.31;48.93;92036;92230;92;Gennevilliers (92);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.29;48.87;75108;75008;75;Paris 8ème (75);Ile-De-France Mobilites;France;1;C;9871;29;OUI
5495517;8c35515a-9d3b-4cd2-b5e8-62a9ef0db8d9;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.44;48.84;94080;94300;94;Vincennes (94);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.37;48.86;75111;75011;75;Paris 11ème (75);Ile-De-France Mobilites;France;1;C;7079;29;OUI
5495521;8c35515a-9d3b-4cd2-b5e8-62a9ef0db8d9;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.44;48.84;94080;94300;94;Vincennes (94);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.37;48.86;75111;75011;75;Paris 11ème (75);Ile-De-France Mobilites;France;1;C;7079;29;OUI
5516322;b6b5d7ba-a5c0-4798-9cb2-b0ecb44d7870;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.07;48.87;78224;78620;78;L'Étang-la-Ville (78);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.21;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;1;C;13577;18;OUI
5516329;a8e2215d-a02f-44f8-9c4c-103678febce4;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;3.02;43.18;11262;11100;11;Narbonne (11);Communaute D'Agglomeration Du Grand Narbonne;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.23;43.27;11259;11170;11;Moussoulens (11);Communaute D'Agglomeration Carcassonne Agglo;France;1;B;75400;53;OUI
5516331;bdf7cd93-f7f7-4d69-9efa-0295111e105a;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;1.94;48.76;78383;78310;78;Maurepas (78);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;1.97;48.93;78466;78630;78;Orgeval (78);Ile-De-France Mobilites;France;1;B;31637;26;OUI
5516330;13877f02-4c44-4dbc-8e98-bb0557d75f2e;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.39;48.88;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.37;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;10577;12;OUI
5516333;b8ecd897-226c-47c0-8f55-d1fb425f37e7;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.11;49.43;60057;60000;60;Beauvais (60);Communaute D'Agglomeration Du Beauvaisis;France;2022-01-01T19:20:00+01:00;2022-01-01;19:20:00;2.35;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;B;87996;73;OUI
5516309;1527a523-c26e-4198-a288-f0dc08bc0060;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.28;48.86;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4052;6;OUI
5516320;b6b5d7ba-a5c0-4798-9cb2-b0ecb44d7870;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.07;48.87;78224;78620;78;L'Étang-la-Ville (78);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.21;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;1;C;13577;18;OUI
5495326;c4dde6c5-9184-496c-9d45-74bbab7c2e54;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.22;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.25;48.94;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;1;C;4067;13;OUI
5495328;f33520dc-1723-41e1-b728-d8eb923f1492;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;-1.54;47.25;44109;44000;44;Nantes (44);Nantes Metropole;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;-1.51;47.23;44109;44000;44;Nantes (44);Nantes Metropole;France;1;C;7046;16;OUI
5516327;13877f02-4c44-4dbc-8e98-bb0557d75f2e;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.39;48.88;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.37;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;10577;12;OUI
5516316;13877f02-4c44-4dbc-8e98-bb0557d75f2e;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.39;48.88;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.37;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;10577;12;OUI
5501186;64923889-be5a-4219-8751-f7fb77941e9a;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.87;48.70;77192;77610;77;Fontenay-Trésigny (77);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.59;48.80;77373;77340;77;Pontault-Combault (77);Ile-De-France Mobilites;France;1;C;27838;27;OUI
5495308;806d6121-0dd9-4c29-8c63-96ebd9f35716;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.01;48.92;78498;78300;78;Poissy (78);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.04;48.90;78133;78240;78;Chambourcy (78);Ile-De-France Mobilites;France;1;C;3295;6;OUI
5501179;f18fbc5d-af2c-4bfb-8f39-4e707e49e5c0;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.37;48.83;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.29;48.84;75115;75015;75;Paris 15ème (75);Ile-De-France Mobilites;France;1;C;7852;27;OUI
5516306;1527a523-c26e-4198-a288-f0dc08bc0060;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.28;48.86;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4052;6;OUI
5516324;1527a523-c26e-4198-a288-f0dc08bc0060;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.28;48.86;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4052;6;OUI
